text,label
tão interessante,0
"Caruso às vezes desce à fofura sub-garantante... mas, na maioria das vezes, garante que o Salton Sea funcione da maneira que um bom noir deveria, mantendo-o apertado e desagradável.",1
sobrecarregado e bombástico,0
derivado e hammily,0
"mais audacioso, ultrajante,",1
em seus melhores momentos,1
A Disney novamente sacode seus arquivos por uma sequência rápida.,0
"aquela cena final, linda",1
"Alguns filmes sugam você apesar de suas falhas,",1
"come, intrometidos, argumenta, risos, kibbitzes e brigas",1
"O problema com o filme é se essas ambições, louváveis em si mesmas, justificam uma simulação teatral do campo de morte de Auschwitz II-Birkenau.",0
", cativante",1
infecciosamente,1
"A imagem percorre apenas 84 minutos, mas não está olhando.",1
pense nesse cachorro de filme,0
a notável procissão de imagens arrebatadoras que revigoraram o gênero romance.,1
aqueles filmes mais ou menos que poderiam ter sido muito melhores,0
um filme de data aceitável,1
imax em resumo,1
Eu odeio isso.,0
é agradável o suficiente - e escorrendo com homens atraentes,1
"Ninguém envolvido, Save Dash, mostra a menor aptidão para atuar",0
neste filme descontroladamente desigual,0
"Pokes, provas, recebe licença expressionista",1
"Como um dos videoclipes (Spears ') em conteúdo - exceto que continua por pelo menos 90 minutos e, pior, que você deve pagar se quiser vê -lo",0
"com cor e profundidade, e um bom momento",1
"bobo, ultrajante, engenhoso",1
Ser capaz de bater em uma criança de 15 anos quando você está acima de 100,0
"a história de problemas todos os dias... é tão superficial que equivale a pouco mais do que notas preliminares para um filme de terror de ficção científica , e o estilo narrativo fragmentário do filme torna frustrante juntar as peças da história.",0
A melhor e mais imprevisível comédia do ano,1
começa tão ruim que você sente vontade de correr gritando,0
homens de preto ii atinge a insignificância final - é o espetáculo de comédia de ficção científica como um épico de bola de sabão.,0
Os fãs de Elvira mal conseguiam pedir mais.,1
uma boa,1
", fodendo a imagem",0
"os dramas dos personagens, que nunca chegam a conclusões satisfatórias",0
Perdido na tradução desta vez,0
fale por isso enquanto força você a refletir novamente o que um filme pode ser,1
Permite shafer para navegar nos espaços grandes... e pequenos... com considerável apagão,1
Uma trama apareceu de momentos amplamente planos e não criativos,0
fútil e horrível,0
contado de maneira dispersa,0
assume riscos que são ousados ​​pelos padrões do estúdio,1
"Acredite ou não, Jason realmente leva um banco traseiro em seu próprio filme para efeitos especiais",0
"A única coisa a temer sobre "" medo dot com """,0
toda a bagunça,0
consegue infundir o caminho rochoso para a reconciliação de irmãos com flashes de calor e humor gentil,1
"Trabalhando em um script surpreendentemente sensível, co-escrito por Gianni Romoli... Ozpetek evita a maioria das armadilhas que você espera em uma configuração tão potencialmente subsy.",1
"Um currículo carregado de créditos como "" garota no bar # 3",0
Aproveite o passeio,1
muito pouco a acrescentar além das visões sombrias já transmitidas por soberbos predecessores recentes,0
"o ritmo, sim, parecido com um caracol",0
um filme extremamente desagradável.,0
"Se não é totalmente persuasivo, ele dá exposição a alguns artistas talentosos",1
"Todo o caso, história verdadeira ou não, parece incrivelmente hokey...",0
são todas as coisas que vimos antes,0
Poigno e fermentado,1
antecipação sem fôlego,1
significativamente melhor,1
tão previsível quanto as marés,0
desconcertantemente brilhante e divertido,1
é suave e profissional,1
", despretensioso, subordinado",0
o horror,0
um filme tecnicamente excelente,1
A mudança positiva no tom aqui parece ter recarregado -o.,1
"Presta a homenagem sincera a Turntablists e venceu malabaristas, estudantes antigos e inovadores atuais",1
A Dim,0
", cruel e absurdo",0
Porque ele age tão pateta o tempo todo,0
para uma vida cinética tão repleta que até adultos irritadiços podem redescobrir o garoto trêmulo dentro,1
"é ao mesmo tempo risível e compulsivamente assistível,",1
merece sua duração de 103 minutos,1
o valor e o respeito pelo termo cinema épico,1
Como a sala de espera de um dentista,0
mostrando emoções honestas,1
Surpreendentemente coxo.,0
Confissões podem não ser uma biografia direta,0
Parece uma fatia decepcionantemente fina da vida de Londres de classe baixa;Apesar do título... equivale a surpreendentemente pouco,0
A história é falsa e,0
esta joia cômica é tão deliciosa quanto derivada.,1
para poupar a vida selvagem,1
Feio como a fotografia digital surrada,0
entenda a diferença entre diversão idiota e simplesmente burro,0
Tradicionalmente estruturado,1
Frida não é muito diferente de muitos romance de Hollywood.,0
aponta o caminho para os aventureiros cineastas indianos para um crossover para mercados não étnicos.,1
"valem o preço da admissão... se "" Mayhem "" é a sua ideia de um bom momento",1
"foi produzido por Jerry Bruckheimer e dirigido por Joel Schumacher, e reflete o pior de seus estilos rasos: superproduzido superficial, inadequadamente motivado a cada passo do caminho e segmentado demograficamente para agradar a todos (e ninguém)",0
carnificina e,0
filmagem de câmera de vídeo degradada e portátil da bruxa de Blair,0
segundo violino,0
sobre a loucura da superficialidade que é,0
Serve como crítica automática e sua falta de jeito como sua própria censura mais condenatória.,0
oferta norueguesa tediosa que de alguma forma conseguiu uma indicação ao Oscar.,0
", Esther Kahn é incomum, mas infelizmente também irritante.",0
um exercício elegante,1
"No meio desta foto, eu estava começando a odiar",0
uma configuração tão fácil que beira a facilidade,0
um filme completamente horrível,0
pega e agarra com força,1
"parecer manchado e embaçado, ao ponto de distração",0
os desvios fascinantes da imagem,1
"Armas, artes marciais filmadas com brasa, desintegração de efeitos de computador de Bloodsucker e movimentos de câmera irregulares",0
ritmos arejados e distraídos,0
do que essa bagunça,0
"fluxo evanescente, sem costura e suntuoso",1
Slick e fabricado para reivindicar credibilidade nas ruas.,1
"Cuidado é bem realizado por um quinteto de atrizes,",1
mensagens valiosas,1
em grande parte graças a Lau,1
dois caras que querem desesperadamente ser quentin tarantino quando crescerem,0
Sem novas concepções de trama,0
essencialmente uma coleção de bits -,0
não é um bom presságio para o resto,0
elevado por ele - o tipo de filme,1
pior usual,0
"Hugh Grant, que tem uma boa linha em charme",1
chegar cedo e ficar tarde,1
"é um filme pan-americano, com momentos de verdadeira percepção do coração urbano.",1
Eu poderia ter usado minhas duas horas melhor assistindo ser John Malkovich novamente.,0
"filmado em tons artísticos e aquosos de azul, verde e marrom",1
Uma história de crime organizada por pequenos filmes não ortodoxos que inclui um dos mais estranhos,1
desenvoltura considerável,1
Atuado por Diane Lane e Richard Gere.,1
escasso,0
um filme reconhecidamente mediano,1
muito ridículo,0
as habilidades de luta do rock estão mais de acordo com steven seagal,1
rico e cheio,1
"água morna sob uma ponte vermelha é uma celebração da energia feminina, uma homenagem ao poder de cura das mulheres.",1
que usa um crime sensacional da vida real do século XIX como uma metáfora para,1
", o filme em casa deixará você querendo mais, para não mencionar deixá -lo com algumas risadas e um sorriso no seu rosto.",1
", o filme mantém ambigüidades que valem a pena assistir.",1
diálogo ultra-cafona,0
Adicionada profundidade e ressonância,1
o sensacional,1
formato de tela enorme para fazer um filme antiquado sobre a natureza que educa os espectadores com palavras e imagens enquanto os entretém,1
"drama de suspense bonito, mas insatisfatório",0
não é muito bom também.,0
em seu mais sem charme,0
"Faz uma estréia incomum, mas agradavelmente assustadora, atrás da câmera.",1
"um filme familiar bom, empolgante e classificado para menores, voltado principalmente para crianças pequenas, mas com muito valor de entretenimento para evitar que os adultos se contorcem em seus assentos.",1
"Tudo sobre as meninas não nada, mesmo suas passagens de observação sensível, parece uma segunda mão, familiar - e não de um jeito bom.",0
O elenco está no local e,1
vídeo digital feio,0
"só pode amar os jogadores que traz à tona para os seres humanos talentosos, mas sem sentido que são e para a contribuição ainda inestimável que eles deram à nossa história compartilhada",1
bastante agitado,0
torna-se mais uma comédia idiota do ensino médio sobre piadas sexuais e datas de baile,0
demandas e recebe excelentes performances,1
"xxx é uma explosão de adrenalina,",1
puro escapismo,1
Crie um filme que não seja apenas sobre chutar mortos -vivos ***,1
sobre amor e cultura,1
é pior :,0
horripilante,0
lamenta suas tragédias em particular,0
as cenas de ação são mal entregues,0
é tão ruim,0
tão ruim,0
", 84 minutos é curto",1
"brinca por toda parte, nunca ganhando muito impulso",0
uma obra-prima,1
"Muito a ver com o elenco de Juliette Binoche como areia, que traz para o papel de sua beleza pálida e sombria e calor característico",1
não te deixa com muito.,0
Boa atuação,1
"Como a maioria dos filmes de Jaglom, alguns deles estão afetando honestamente",1
os ritmos de marivaux e as limitações de mira sorvino como atriz clássica,0
tem menos sucesso em outros níveis,0
Ainda vale a pena ver,1
inteligente e em movimento.,1
Ele parece infeliz por toda parte enquanto vira suas cenas,0
homens,1
realizar o que poucas sequências podem,1
"Uma abordagem desajeitada de filmes de TV para detalhar um capítulo na vida do célebre dramaturgo irlandês, poeta e bebedor",0
não tenho certeza de qual metade da libélula é pior: a parte em que nada está acontecendo ou a parte em que algo está acontecendo,0
"emocionante, engraçado e divertido.",1
obrigado a apelar para as mulheres que procuram um tempo uivante de lixo,1
", nunca chega a ser classificado como lixo espalhafatoso.",0
tem o material certo para entretenimento bobo de verão e tem risadas suficientes para manter o interesse até o fim.,1
"cativante, atencioso",1
"Seagal, que se parece mais com Danny Aiello hoje em dia",1
"as encenações, por mais fascinantes que possam ser como história, são muito toscas para servir especialmente bem ao trabalho.",0
"nem tudo funciona nessa ambiciosa escapada cômica , mas coppola , junto com sua irmã , sofia , é um verdadeiro cineasta.",1
o processo desumanizante e de destreplasculha do ego,0
Assunto tabu,0
Veja isso,1
conclusão totalmente incompetente,0
"Sempre fazia parte da maioria das vezes que o capricho de Wilde ajuda "" ser sério "" a superar suas fraquezas e interferência criativa de Parker...",1
você se vê torcendo pelo personagem de gai para evitar o destino que se abateu sobre todos os outros carmen antes dela,1
Corra para a cobertura,0
baixo orçamento,0
uma ode enganosamente casual,1
"saiu palavras murmurando como "" horrível "" e "" terrível "" """,0
Ajuda Chicago a fazer a transição de palco para tela com considerável apelo intacto,1
você tem ellen pompeo sentada ao seu lado para o passeio,1
Um passo gigante para trás,0
verdadeiros fãs,1
apenas cópias,0
Muito rico e emocionante,1
Entrevistas luminosas e filme incrivelmente evocativo de três décadas atrás,1
"de lynch, jeunet e von trier, ao mesmo tempo em que não consegue encontrar uma faísca própria",0
", você não pode ajudar, mas se envolve na emoção do surpreendente crescimento da empresa.",1
esta novela de tundra congelada,0
um confronto,1
é simplesmente muito exagerado,0
muito,1
gratuitamente,1
espécies intrigantes,1
Tente e evite,0
"scherfig , que tem uma carreira de sucesso na tv",1
assistir isso te deixa tonto,1
"Lindamente agido e dirigido, fica claro que Washington certamente tem uma nova carreira pela frente, se assim o quiser.",1
muito mais doméstico,0
ação escandalosamente criativa,1
as noites mais puramente agradáveis ​​e satisfatórias,1
nunca é uma questão de como as coisas vão acabar,0
apenas abra novas feridas,0
Apesar de sofrer um fracasso de um senso de um humor,0
para uma história,1
além da poderosa clínica de atuação de hoffman,1
coisa certa,1
a maravilhosa cinematografia e atuação naturalista,1
Filmes de alto conceito,1
sonâmbulo por vulgaridades em uma sequência que você pode recusar,0
sem motivo para ser,0
"quase todo o filme é confuso em um nível ou outro, tornando o ararat muito mais exigente do que precisa ser.",0
"revigorante, surreal e ressonante",1
"o castelo, uma sensação de alegria, que o torna atraente por toda parte",1
tem paixão pelo material,1
"Talvez seja o cinema da fórmula, mas não há nada de errado nisso se o filme estiver bem elaborado e este é.",1
Um filme que não pode obter uma distância suficiente da Leroy's,0
renderização romantizada,1
é fantástico como Rachel,1
de efeitos especiais que variam de queijo a queijo a mais brega,0
o pior filme que um homem fez sobre mulheres desde o vale das bonecas,0
"venha, já tendo sido reciclado mais vezes do que eu me importo em contar",0
com admiração,1
brincadeira alegre de um filme.,1
uma piada sem parar,1
", partidários e sabotagem",0
sangrento como cenas de tortura e auto-mutilação,0
assim como o recente filme argentino filho da noiva nos lembrou que um filme de bem-estar ainda pode mostrar o verdadeiro coração,1
"ub igualmente satiriza e celebra os aspectos mais extremos da 'cultura negra' e os aspectos mais idiotas da 'cultura branca', ao mesmo tempo em que aponta como os dois são inseparáveis.",1
o pacote em que este fascinante - e oportuno - conteúdo vem embalado é desapontadoramente genérico.,0
"esta comédia sombria obscenamente ruim, tão grosseira",0
Naomi Watts é fantástico como Rachel;sua estrutura pequena e persona vulnerável enfatizando sua situação e isolamento,1
emocionante e,1
Schticky,0
E da melhor maneira,1
de nossas quadrinhos femininas mais extravagantes,1
Squidade que o tornaria o queridinho de muitas crianças e o canal a cabo orientado para crianças e familiares,1
(menos um filme do que) uma coisa terrível e odorífera... então,0
este filme especial,1
do Amazing Spider-Man,1
a violência que vira o estômago,0
poderia usar um pouco mais de humanidade,0
não tudo,0
adquire um inegável valor de entretenimento como o sr. Broomfield continua a forçar as pessoas e a entrar em situações que fariam homens inferiores correrem para se esconder.,1
um thriller da polícia-procedência lenta,0
uma má ideia do quadro um,0
diversão fantástica e suada,1
piada muito engraçada,1
a fúria materna de volletta wallace,0
história complexa,1
no topo de diálogo de madeira,0
que progride de maneira tão discreta que corre o risco de monotonia,0
o filme mais forte de be burns desde os irmãos mcmullen,1
Não posso perder,1
O excelente recurso de Dover Kosashvili é tão potente,1
da melhor escrita de história curta,1
Procura emoção em drama alto fabricado,0
comédia fraca.,0
um insulto a cada família,0
está essencialmente vazio,0
dos problemas do filme,0
Faz meu grande casamento grego gordo parecer um drama do apartheid,0
não é nem metade do interesse.,0
Nunca alcance a popularidade do meu grande casamento grego gordo,0
""" foco automático "" funciona como uma biografia incomum e documento de swingers masculinos na era da Playboy",1
"No momento, eles estão apenas signos marcando a lenta e persistente morte da imaginação.",0
Quirks de personagens atraentes para perdoar esse problema ainda sério,1
"muitas vezes demora tanto no irrelevante quanto no envolvente, que gradualmente muda que horas são aí?",0
a energia necessária para descrever o quão ruim é,0
Espere para ver então.,0
poderia ser facilmente chamado de melhor filme coreano de 2002,1
maior tela histórica de todos os tempos,1
"Um elenco sólido, orientação garantida e completa falta de ironia moderna.",1
bailarinas em coma,0
oh-tão importante,1
"da estrada, onde as ironias temáticas são óbvias demais e a política sexual muito presunçosa",0
equações de fórmula,0
"é um trabalho que, com humor, calor e inteligência, captura uma vida de vida interessante",1
merece uma nota passageira,1
Você é gon na como este filme.,1
"simplesmente estúpido, irrelevante",0
"tece os elementos da trama e um clima poderosamente evocativo, combinando sexualidade acalorada com uma sensação assombrosa de mal-estar.",1
uma acusação pesada de falhas dos pais e,0
sentiu performances em geral.,1
parece estranho e distanciado,0
finalmente fez um filme que não é apenas ofensivo,1
casual e divertido,1
Mesca de mergulhar,0
"o estranho sobre o papai noel 2, supostamente um filme infantil, é que não há nada nele para envolver as crianças emocionalmente.",0
o trabalho de câmera íntimo do filme,1
Você estará desejando que você e eles estivessem em outro filme.,0
de desonestidade,0
como bestial,0
"Porque é uma coleção solta de piadas não tão divertidas, momentos dispersos de humor preguiçoso",0
", eles se mostram mais angustiantes do que suspensos.",0
estalando,1
um estudo bastante revelador de seus dois personagens principais,1
"grande drama, estilo Disney",1
"Pode ser mais genial do que engenhoso, mas faz o trabalho.",1
", boa ação, boa atuação, bom diálogo, bom ritmo, boa cinematografia.",1
seu marido valentão,0
Gaghan... jogou todos os clichê de suspense no livro nesta história sem sentido.,0
os elementos mais sombrios da misoginia e da violência não provocada sufocam a iluminação criada pelas duas filhas,0
"escorrendo, arrepiante e emocionante",1
Recusente obsoleto,0
filmando a vida repleta de recifes,1
Uma história já fina se resume a invasores sobreviventes que buscam um antivírus existente.,0
bastante cativante.,1
com menos piadas para quebrar o tédio,0
arrogante e,0
enganos profundos,0
As coisas vão ficar bem,1
a claustrofobia paranóica de um filme submarino com o fantasma inquietante do sobrenatural,1
grande,1
diversão bem-humorada encontrada em filmes como tremores,1
melhorar,1
transfixa o público,1
comovente e importante,1
narcótico,1
um ávido interesse,1
abençoado com duas performances de chumbo fino e matizado,1
verdadeira estrela,1
"Prestado-não, paralisado-por um script auto-indulgente...",0
é expressamente para idiotas que não se importam com que tipo de esgoto eles entram em suas gulinhas mentais para simular o sustento.,0
"é assustador... (é o que o rock punk costumava ser e o que o meio de vídeo poderia usar mais: espírito, percepção, convicção",1
que enfermeiros traçam buracos de maneira suficiente para pilotar uma equipe olímpica de uma equipe olímpica através,0
isso é charmoso e bem agido,1
uma mistura ruim,0
O gênero cara em um vestido,1
o diretor Claude Chabrol se tornou o mestre das insinuações.,1
fascinante e,1
terrivelmente sem graça e lamentavelmente sem romantismo.,0
filmes de guerra,0
uma obra-prima inuíte,1
Oscar,1
O roteiro carregado de clichê,0
"namoradas são ruins, esposas são piores",0
fornecer muito mais informações,1
", e tão fácil de ficar entediado quanto o seu ABC,",0
O que você deseja,1
fluido e hipnotizante,1
"... um conto de amadurecimento vívido, pensativo e assumidamente cru, cheio de sexo, drogas e rock 'n' roll.",1
"é uma prova do charme considerável do filme que ele consegue entreter, apesar de jogar como uma comédia de longa-metragem repleta de dilemas familiares estereotipados.",1
Ransacks,0
Falta o carisma e a capacidade de levar o filme em seus ombros reconhecidamente largos.,0
relatório do Livro,0
deixe o teatro,0
maus-tratos,0
"o diretor, com seus cenários falsos e ritmo majestoso,",0
Um elenco diversificado e surpreendentemente articulado de crianças palestinas e israelenses.,1
Quem sofre com este filme,0
um transportado por um forte senso de humanismo,1
"Apesar de todos os seus toques brilhantes, Dragon perde o fogo no meio do caminho, quase tremendo por sua conclusão superficial.",0
outra brincadeira divertida de robert rodriguez.,1
"Dirigido com propósito e requinte por Roger Mitchell, da Inglaterra, que aproveita a passagem de pratos comerciais agradáveis e relativamente leves, como Notting Hill, para uma tarifa comercial com peso temático real.",1
Provavelmente estarei em lojas de vídeo no Natal,0
"Engraçado, triunfante,",1
Underachiever,0
um filme de ideias e caos cômico irônico,1
de espectadores para personagens reais e parcelas atraentes,1
Ruminações de moeda de dez centavos,0
Vale a,1
", reality shows - reality shows pelo bem de Deus!",0
"Quaisquer que sejam as lições sentimentais e hipócritas do filme sobre sexismo, suas verdadeiras cores surgem em várias cenas de camiseta e chuveiro molhadas.",0
'vou chorar pelo seu dinheiro de volta,0
fascinante,1
"é pior: a parte em que nada 'está acontecendo, ou a parte onde algo' está acontecendo",0
"Como o futuro de Max Rothman, não funciona.",0
de personagens peculiares e uma história envolvente,1
"tem a sensação de um show de talentos do acampamento de verão: escrito às pressas, subereso, arbitrariamente plotado e",0
"dando vida à arte de Kahlo,",1
corrida ruim,0
Pode acabar tentando se afogar em um lago depois.,0
muitos prazeres,1
vale a pena procurar,1
"Neste momento, com este elenco, este filme é sem esperança",0
bombas-relógio,0
equilibra histórias tradicionais ou modernas de uma maneira que um nunca sobrecarrega o outro.,1
o histrionismo superficial falhando em compensar as caracterizações finas como papel e situações fáceis,0
"Aplosbros desconhecidos desconhecidos de estupidez, incoerência e brincadeiras sexuais sub-refomóricas.",0
um gosto azedo na boca de um,0
desempenho decente,1
"... familiar e previsível , e 4/5 disso pode muito bem ter vindo de uma máquina xerox em vez do franco ( escritor-diretor ).",0
"Um thriller de manchete entre os judeus ortodoxos na Cisjordânia, o tempo de favor de Joseph Cedar gerencia não apenas para encontrar um meio dramático convincente de abordar uma situação complexa, mas também sem comprometer essa complexidade.",1
responsável por um dos piores filmes de um ano,0
"assustador, descaradamente manipulador e inventado",0
amor de filme,1
escuridão humana,0
"entenda que a ideia de explorar abuso sexual para rir é engraçada, não explorá-lo você mesmo",0
É muito alto para gritar insultos na tela,0
é um longo caminho do Dark e Intelligent Warning Cry de Orwell (1984),0
"Um filme de maioridade que evita os clichês de desenho animado e o humor zombeteiro do gênero, pois fornece uma nova visão de um tipo antigo-",1
o filme perfeito,1
desperdiçar ardentemente o tempo dos telespectadores com um gobbler como este,0
Franquia de sweep-sweeping predecessor,1
Ele sai sem pretensões e entrega muito tempo,1
"veja quantas vezes eles conseguem trabalhar as palavras "" radical "" ou "" suck "" em uma frase",0
dar-lhe o suficiente para se sentir bem sobre,1
inesperadamente perspicaz,1
